wavelength_nm	intensity_arb
352.873	644.971
352.891	132.778
352.91	170.234
352.928	329.061
352.946	715.498
352.964	246.431
352.982	121.193
353.001	241.628
353.019	649.97
353.037	392.964
353.055	201.825
353.073	257.123
353.092	502.659
353.11	433.948
353.128	271.623
353.146	385.083
353.164	339.401
353.182	468.461
353.2	328.194
353.219	351.184
353.237	411.225
353.255	544.87
353.273	257.56
353.291	311.615
353.309	369.557
353.327	326.027
353.345	361.966
353.363	398.109
353.381	245.402
353.4	410.958
353.418	559.657
353.436	860.177
353.454	504.58
353.472	832.085
353.49	630.634
353.508	1028.77
353.526	930.78
353.544	1479.83
353.562	1870.98
353.58	2272.14
353.598	1521.11
353.616	1785.89
353.634	1189.6
353.652	1220.84
353.67	385.358
353.688	75.1067
353.706	48.8572
353.724	57.9235
353.741	38.7365
353.759	64.9249
353.777	77.9937
353.795	62.8014
353.813	106.176
353.831	114.621
353.849	80.8286
353.867	72.2001
353.885	15.0244
353.903	26.4918
353.921	49.5811
353.938	46.6542
353.956	37.0617
353.974	33.7348
353.992	40.2942
354.01	79.9206
354.028	68.6357
354.046	95.1446
354.063	91.642
354.081	43.6885
354.099	32.118
354.117	20.5175
354.135	25.1793
354.152	16.0387
354.17	46.1571
354.188	66.1744
354.206	75.9508
354.223	53.5058
354.241	56.5088
354.259	53.4507
354.277	28.3107
354.294	31.3976
354.312	30.1094
354.33	49.967
354.348	50.6084
354.365	34.3542
354.383	124.74
354.401	94.2623
354.418	122.594
354.436	85.3171
354.454	54.0533
354.471	36.2221
354.489	36.7709
354.507	45.3274
354.524	26.063
354.542	111.968
354.56	118.448
354.577	98.1176
354.595	78.3778
354.613	141.006
354.63	47.4703
354.648	33.0825
354.665	66.0438
354.683	60.7686
354.701	51.5959
354.718	195.461
354.736	98.7101
354.753	108.63
354.771	126.458
354.789	198.91
354.806	100.87
354.824	72.0283
354.841	91.8278
354.859	86.5849
354.876	115.732
354.894	160.649
354.911	85.5507
354.929	163.04
354.946	116.656
354.964	193.755
354.981	113.8
354.999	54.9904
355.016	25.9994
355.034	46.8162
355.051	255.021
355.068	220.897
355.086	244.75
355.103	178.712
355.121	147.096
355.138	144.225
355.156	58.4644
355.173	62.8703
355.19	55.2691
355.208	262.772
355.225	145.397
355.243	229.916
355.26	288.761
355.277	215.201
355.295	225.735
355.312	58.7325
355.329	59.5205
355.347	108.101
355.364	369.815
355.382	202.405
355.399	244.561
355.416	197.404
355.433	223.665
355.451	301.29
355.468	90.9699
355.485	102.102
355.503	225.802
355.52	331.797
355.537	157.801
355.554	334.258
355.572	108.25
355.589	303.322
355.606	227.414
355.623	64.0432
355.641	280.318
355.658	532.564
355.675	190.233
355.692	344.734
355.71	387.981
355.727	225.109
355.744	374.121
355.761	121.417
355.778	249.647
355.796	418.761
355.813	189.689
355.83	325.882
355.847	374.278
355.864	233.697
355.881	446.923
355.898	209.646
355.916	468.843
355.933	571.432
355.95	259.794
355.967	413.787
355.984	422.419
356.001	383.76
356.018	548.965
356.035	445.421
356.052	812.476
356.069	239.979
356.087	236.728
356.104	630.381
356.121	215.915
356.138	483.911
356.155	684.32
356.172	802.439
356.189	450.162
356.206	223.085
356.225	688.751
356.244	319.761
356.263	502.714
356.282	924.508
356.301	495.525
356.321	223.001
356.34	664.539
356.359	449.76
356.378	318.976
356.397	1534.1
356.416	472.164
356.435	231.555
356.454	749.119
356.473	454.22
356.492	730.484
356.512	1285.74
356.531	283.018
356.55	288.729
356.569	823.619
356.588	448.943
356.607	1290.66
356.626	896.471
356.645	250.695
356.664	703.373
356.683	986.359
356.702	1219.47
356.721	918.951
356.74	528.681
356.759	622.045
356.778	1142.33
356.797	1117.67
356.816	680.375
356.835	715.647
356.854	1002.63
356.873	1595.44
356.892	613.074
356.911	544.511
356.93	1124.46
356.948	2092.82
356.967	1326.67
356.986	465.629
357.005	847.632
357.024	1586.53
357.043	1231.58
357.062	496.983
357.081	715.669
357.1	2058.99
357.118	1366.08
357.137	620.394
357.156	1271.58
357.175	1504.08
357.194	1218.44
357.213	1048.48
357.232	1109.9
357.25	1491.9
357.269	1570.91
357.288	938.694
357.307	1203.54
357.326	1585.47
357.344	976.514
357.363	1347.79
357.382	1343.89
357.401	1109.57
357.42	1321.73
357.438	1711.69
357.457	2356.21
357.476	1914.78
357.495	2664.97
357.513	1903.41
357.532	3346.47
357.551	3704.26
357.569	4940.03
357.588	7250.27
357.607	8036.08
357.626	5982.29
357.644	6419.56
357.663	4005.3
357.682	3142.27
357.7	494.611
357.719	169.717
357.738	121.218
357.756	106.103
357.775	114.809
357.794	145.278
357.812	95.4775
357.831	96.2136
357.85	83.4091
357.868	115.05
357.887	119.795
357.905	131.737
357.924	114.88
357.943	144.032
357.961	123.72
357.98	110.401
357.998	115.676
358.017	65.6591
358.035	94.3305
358.054	100.556
358.072	110.103
358.091	167.11
358.11	123.72
358.128	192.06
358.147	203.725
358.165	286.287
358.184	340.444
358.202	292.597
358.221	116.877
358.239	115.859
358.258	113.753
358.276	77.5162
358.295	72.6216
358.313	76.6274
358.331	101.143
358.35	41.5177
358.368	48.554
358.387	35.6184
358.405	70.7035
358.424	44.6747
358.442	41.0004
358.46	59.0171
358.479	50.7958
358.497	45.281
358.516	57.8944
358.534	84.7101
358.552	42.9963
358.571	69.9833
358.589	76.7017
358.607	66.8131
358.626	61.945
358.644	34.369
358.662	82.6561
358.681	65.7982
358.699	77.6123
358.717	80.8964
358.736	55.346
358.754	95.9937
358.772	87.1077
358.791	80.6528
358.809	125.928
358.827	98.043
358.845	115.029
358.864	89.7748
358.882	70.2154
358.9	82.7553
358.919	117.311
358.937	80.8581
358.955	31.3557
358.973	31.9496
358.991	40.792
359.01	29.9605
359.028	29.3065
359.046	33.7453
359.064	32.143
359.082	36.8976
359.101	28.0632
359.119	25.0844
359.137	37.7183
359.155	33.0807
359.173	13.7969
359.191	37.218
359.21	36.9372
359.228	23.2563
359.246	16.5048
359.264	23.5828
359.282	30.5059
359.3	35.4558
359.318	42.7655
359.336	29.7869
359.354	19.6463
359.373	21.0867
359.391	42.0212
359.409	28.6713
359.427	16.0895
359.445	33.6911
359.463	35.792
359.481	28.0906
359.499	36.6361
359.517	20.7296
359.535	25.6415
359.553	26.8253
359.571	34.7977
359.589	25.9193
359.607	14.982
359.625	62.0091
359.643	52.4437
359.661	32.9078
359.679	41.3591
359.697	40.3077
359.715	29.3018
359.733	7.34698
359.751	18.3349
359.769	21.7282
359.787	25.4782
359.804	17.4386
359.822	35.0591
359.84	19.1889
359.858	25.7255
359.876	21.3035
359.894	33.7059
359.912	32.164
359.93	33.9824
359.948	14.7986
359.965	14.9273
359.983	29.4146
360.001	20.7397
360.019	40.9336
360.037	28.7441
360.055	32.9175
360.073	38.2871
360.09	16.8096
360.108	35.021
360.126	32.9308
360.144	23.048
360.162	45.6517
360.179	21.1269
360.197	22.537
360.215	25.8103
360.233	18.5712
360.25	39.2777
360.268	34.9591
360.286	14.3371
360.304	16.0194
360.321	27.0615
360.339	50.4509
360.357	30.9204
360.375	28.4074
360.392	18.6123
360.41	49.104
360.428	12.7871
360.445	32.9289
360.463	24.701
360.481	23.8669
360.498	22.1622
360.516	17.5286
360.534	33.9259
360.551	22.1819
360.569	42.0878
360.586	47.4224
360.604	37.774
360.622	38.1589
360.639	25.8545
360.657	51.4653
360.675	40.1107
360.692	26.8001
360.71	54.4354
360.727	22.5088
360.745	25.3796
360.762	14.5357
360.78	27.6233
360.798	28.6301
360.815	45.2757
360.833	23.2868
360.85	41.6826
360.868	28.424
360.885	33.1334
360.903	41.5884
360.92	48.5049
360.938	71.2805
360.955	49.9782
360.973	46.8119
360.99	30.692
361.008	22.5166
361.025	21.9044
361.043	23.4744
361.06	17.537
361.077	30.7594
361.095	42.7789
361.112	23.1602
361.13	48.3667
361.147	101.564
361.165	78.1738
361.182	54.2905
361.199	49.7148
361.217	48.3946
361.234	60.1191
361.251	57.1914
361.269	47.5779
361.286	65.37
361.304	31.4932
361.321	60.4235
361.338	63.3488
361.356	69.7153
361.373	35.1293
361.39	43.0542
361.408	49.434
361.425	30.9855
361.442	95.4972
361.459	36.3044
361.477	96.495
361.494	58.1961
361.511	66.5238
361.529	29.0294
361.546	31.6495
361.561	100.759
361.581	66.7995
361.6	70.6874
361.62	61.7172
361.639	78.6777
361.658	74.3189
361.678	103.63
361.697	147.908
361.717	95.2402
361.736	113.958
361.756	105.713
361.775	117.6
361.794	142.807
361.814	150.906
361.833	49.7087
361.852	83.6383
361.872	108.657
361.891	120.478
361.911	82.7638
361.93	71.0718
361.949	87.8427
361.969	93.7818
361.988	62.9059
362.007	91.2853
362.027	75.7277
362.046	52.9775
362.065	65.2012
362.085	79.1487
362.104	97.9406
362.123	93.0532
362.142	75.5349
362.162	91.8037
362.181	87.7493
362.2	87.2853
362.219	61.0321
362.239	131.051
362.258	79.624
362.277	137.969
362.296	107.949
362.316	126.062
362.335	105.188
362.354	132.145
362.373	102.045
362.393	124.973
362.412	149.724
362.431	164.174
362.45	150.958
362.469	112.559
362.488	148.047
362.508	221.358
362.527	173.07
362.546	109.279
362.565	124.157
362.584	164.685
362.603	116.724
362.622	134.136
362.642	119.056
362.661	187.536
362.68	118.063
362.699	113.295
362.718	131.879
362.737	130.435
362.756	142.255
362.775	128.802
362.794	127.108
362.813	128.165
362.832	109.389
362.851	108.239
362.871	100.936
362.89	135.092
362.909	184.717
362.928	211.339
362.947	216.921
362.966	230.517
362.985	362.596
363.004	356.378
363.023	422.978
363.042	310.699
363.061	241.386
363.08	210.304
363.098	186.859
363.117	87.3836
363.136	101.077
363.155	50.6711
363.174	61.5468
363.193	77.134
363.212	37.8449
363.231	55.4822
363.25	48.5443
363.269	39.4086
363.288	38.9386
363.307	47.0092
363.326	41.8813
363.344	42.5456
363.363	39.7699
363.382	27.6148
363.401	31.8911
363.42	45.8498
363.439	64.9245
363.458	39.5592
363.476	27.3786
363.495	32.6977
363.514	27.6026
363.533	35.4691
363.552	29.8887
363.57	35.9903
363.589	55.1233
363.608	40.2215
363.627	21.7798
363.646	29.2264
363.664	23.0414
363.683	27.2368
363.702	24.6018
363.721	11.9453
363.739	39.4574
363.758	41.5666
363.777	22.1114
363.796	47.6138
363.814	23.7686
363.833	33.3152
363.852	43.6375
363.87	19.2347
363.889	18.9732
363.908	13.874
363.926	25.1916
363.945	15.3222
363.964	24.5369
363.982	18.0342
364.001	32.9786
364.02	17.1634
364.038	23.1919
364.057	25.4129
364.076	16.4799
364.094	41.299
364.113	32.4125
364.131	36.8121
364.15	32.6421
364.169	27.3739
364.187	49.9571
364.206	39.9453
364.224	41.035
364.243	20.094
364.262	10.9381
364.28	33.3368
364.299	35.7219
364.317	15.9816
364.336	30.3623
364.354	21.366
364.373	38.0054
364.391	36.7363
364.41	38.2872
364.428	15.3896
364.447	14.0598
364.465	9.96413
364.484	14.8551
364.502	21.31
364.521	18.5828
364.539	17.2298
364.557	15.6524
364.576	17.8013
364.594	17.2114
364.613	26.5191
364.631	8.88116
364.65	22.5118
364.668	17.2582
364.686	4.49774
364.705	11.2712
364.723	10.1849
364.742	16.1368
364.76	14.2658
364.778	14.1486
364.797	32.1299
364.815	20.9279
364.833	29.1498
364.852	7.58038
364.87	18.4866
364.888	15.4585
364.907	16.4151
364.925	15.9593
364.943	7.66392
364.962	7.42792
364.98	19.323
364.998	15.7034
365.017	22.0733
365.035	23.4062
365.053	20.7952
365.071	9.93022
365.09	14.1625
365.108	22.553
365.126	20.5022
365.144	18.8204
365.163	24.5148
365.181	19.7604
365.199	16.5454
365.217	15.4424
365.235	13.1861
365.254	24.6444
365.272	17.6651
365.29	34.5789
365.308	11.1261
365.326	10.1837
365.344	18.6702
365.363	15.0295
365.381	11.1364
365.399	7.8525
365.417	14.4649
365.435	30.5027
365.453	41.6469
365.471	43.093
365.49	18.8476
365.508	9.04888
365.526	8.31572
365.544	20.8006
365.562	13.0614
365.58	18.1207
365.598	17.3606
365.616	26.6345
365.634	15.8266
365.652	13.9372
365.67	15.1654
365.688	20.7822
365.706	16.4936
365.724	27.2323
365.742	17.3605
365.76	25.8943
365.778	18.4397
365.796	34.9618
365.814	9.94868
365.832	25.5813
365.85	43.2396
365.868	24.8453
365.886	20.8968
365.904	32.7053
365.922	34.9703
365.94	41.1963
365.958	24.524
365.976	60.7517
365.994	26.1079
366.012	8.99776
366.03	36.3427
366.047	24.824
366.065	6.64252
366.083	16.2092
366.101	13.2067
366.119	21.6131
366.137	28.4712
366.155	8.54638
366.173	7.43798
366.19	37.1917
366.208	27.7107
366.226	26.6991
366.244	22.4218
366.262	18.1002
366.28	24.6345
366.297	20.1553
366.315	35.0582
366.333	31.8171
366.351	17.2087
366.368	26.8787
366.386	31.5317
366.404	42.7995
366.422	30.6865
366.44	26.0153
366.457	52.792
366.475	50.8222
366.493	37.1489
366.51	37.1749
366.528	27.8526
366.546	59.8073
366.564	10.5798
366.581	40.0222
366.599	20.5174
366.617	36.0255
366.634	14.5594
366.652	41.4962
366.67	34.6834
366.687	22.183
366.705	29.5368
366.723	24.4692
366.74	29.6718
366.758	27.5917
366.775	28.8814
366.793	45.4324
366.811	63.3363
366.828	78.0793
366.846	97.6918
366.863	43.1888
366.881	44.4146
366.899	13.1648
366.916	44.1469
366.934	57.1922
366.951	61.6327
366.969	46.6059
366.986	94.173
367.004	25.6436
367.021	62.3068
367.039	65.5088
367.056	75.4274
367.072	102.272
367.091	44.4728
367.111	70.837
367.131	42.9765
367.151	77.4333
367.17	26.3561
367.19	67.4981
367.21	32.7493
367.23	24.5663
367.249	28.7145
367.269	27.2335
367.289	23.4385
367.308	49.6345
367.328	45.3424
367.348	40.5384
367.368	21.6963
367.387	16.5835
367.407	55.3397
367.427	41.4787
367.446	68.2759
367.466	56.5113
367.486	45.6453
367.505	60.0719
367.525	44.749
367.544	30.8008
367.564	42.9635
367.584	32.7451
367.603	46.1662
367.623	51.759
367.643	50.6037
367.662	59.1924
367.682	34.8849
367.701	39.8789
367.721	43.0543
367.741	25.0291
367.76	46.1877
367.78	45.471
367.799	42.7346
367.819	54.4423
367.838	49.9237
367.858	23.575
367.877	48.0138
367.897	71.5232
367.916	43.7134
367.936	63.3045
367.955	58.3219
367.975	53.0509
367.994	83.0827
368.014	79.324
368.033	35.6684
368.053	54.5948
368.072	58.3697
368.092	69.5777
368.111	55.6992
368.131	66.4284
368.15	50.6452
368.169	58.3105
368.189	52.9124
368.208	39.7304
368.228	46.8605
368.247	45.5973
368.267	54.3537
368.286	50.8922
368.305	52.2049
368.325	55.1109
368.344	91.5838
368.363	57.9394
368.383	49.5944
368.402	65.3139
368.421	51.7586
368.441	81.8398
368.46	91.7658
368.479	60.5391
368.499	44.7121
368.518	62.5295
368.537	80.1976
368.557	50.2173
368.576	73.9793
368.595	73.0597
368.615	64.0467
368.634	66.3513
368.653	67.7344
368.672	65.8461
368.692	54.4695
368.711	61.6744
368.73	76.8536
368.749	54.9115
368.769	40.4393
368.788	52.5823
368.807	49.2865
368.826	49.5237
368.845	56.2787
368.865	45.1109
368.884	59.4985
368.903	58.837
368.922	48.1632
368.941	52.2177
368.96	54.2055
368.98	59.6519
368.999	50.6461
369.018	38.7411
369.037	42.393
369.056	56.4609
369.075	28.5603
369.094	44.37
369.114	47.3371
369.133	48.9341
369.152	59.6631
369.171	28.9529
369.19	88.2059
369.209	75.2727
369.228	44.1981
369.247	40.8304
369.266	69.0749
369.285	53.5901
369.304	34.0952
369.323	43.766
369.342	65.5323
369.361	33.437
369.38	60.5274
369.399	105.622
369.418	87.0894
369.437	32.2726
369.456	31.2382
369.475	63.218
369.494	43.76
369.513	58.3906
369.532	98.8016
369.551	60.376
369.57	22.9524
369.589	37.0266
369.608	82.4626
369.627	46.6065
369.646	87.7324
369.665	103.009
369.684	74.3335
369.703	65.1422
369.721	58.6444
369.74	73.7215
369.759	124.143
369.778	80.6448
369.797	44.2347
369.816	31.9578
369.835	37.1927
369.854	64.9747
369.872	79.3497
369.891	63.4895
369.91	64.6351
369.929	42.9836
369.948	34.7787
369.966	115.308
369.985	124.275
370.004	30.2572
370.023	70.7127
370.042	77.06
370.06	71.7406
370.079	91.9951
370.098	31.1169
370.117	18.2721
370.135	33.9753
370.154	73.0149
370.173	132.768
370.192	57.8963
370.21	45.734
370.229	33.3204
370.248	87.0372
370.266	140.566
370.285	36.7887
370.304	38.4946
370.322	42.1735
370.341	128.565
370.36	117.697
370.378	47.023
370.397	61.1271
370.416	75.5214
370.434	92.8593
370.453	118.274
370.472	74.0636
370.49	65.37
370.509	69.3714
370.527	102.095
370.546	89.1649
370.565	54.5965
370.583	149.16
370.602	130.795
370.62	75.2183
370.639	74.3947
370.658	101.513
370.676	70.831
370.695	110.066
370.713	76.6888
370.732	87.2354
370.75	90.4637
370.769	55.5135
370.787	143.712
370.806	79.7175
370.824	172.934
370.843	196.45
370.861	155.974
370.88	233.367
370.898	267.003
370.917	352.711
370.935	404.601
370.953	246.584
370.972	285.273
370.99	400.742
371.009	180.402
371.027	210.178
371.046	241.72
371.064	38.3154
371.082	15.9471
371.101	47.5653
371.119	21.6779
371.138	15.7861
371.156	18.9358
371.174	22.417
371.193	6.94554
371.211	14.4008
371.229	14.032
371.248	29.3453
371.266	16.8922
371.284	22.9068
371.303	15.3745
371.321	20.9992
371.339	36.2916
371.357	28.6884
371.376	41.4357
371.394	8.64393
371.412	18.6039
371.431	15.7045
371.449	25.2704
371.467	4.16589
371.485	2.47142
371.504	5.44752
371.522	8.89888
371.54	25.4783
371.558	19.7934
371.577	25.936
371.595	25.903
371.613	35.2833
371.631	27.7169
371.649	21.2607
371.667	29.0684
371.686	10.2938
371.704	19.1437
371.722	10.304
371.74	16.5529
371.758	12.2502
371.776	43.4199
371.795	14.3706
371.813	17.9431
371.831	25.3833
371.849	24.374
371.867	12.3925
371.885	12.1214
371.903	25.1797
371.921	20.9405
371.939	4.01367
371.957	22.9368
371.975	28.0629
371.993	19.9715
372.012	26.438
372.03	34.5866
372.048	23.9601
372.066	35.3493
372.084	38.6845
372.102	10.0317
372.12	18.6916
372.138	31.1172
372.156	19.0094
372.174	57.7871
372.192	48.269
372.21	29.0398
372.228	34.081
372.246	18.493
372.263	51.3866
372.281	28.3298
372.299	12.1394
372.317	23.223
372.335	18.8805
372.353	55.7257
372.371	62.3525
372.389	25.7872
372.407	95.1663
372.425	42.5551
372.443	62.8835
372.46	32.0824
372.478	4.20734
372.496	12.0761
372.514	22.1811
372.532	11.064
372.55	106.048
372.568	57.2233
372.585	33.0525
372.603	64.6936
372.621	27.7689
372.639	79.2923
372.657	29.0582
372.674	15.5189
372.692	34.2012
372.71	19.4583
372.728	50.1007
372.746	70.759
372.764	29.4254
372.784	72.2082
372.804	34.2488
372.824	63.4988
372.844	39.6661
372.864	30.8248
372.885	27.6089
372.905	41.7668
372.925	77.2013
372.945	40.8598
372.965	86.3656
372.985	71.9174
373.005	56.6981
373.025	72.7151
373.045	44.8443
373.065	41.7836
373.085	35.0352
373.105	35.1838
373.125	102.291
373.145	73.8057
373.165	77.3577
373.185	56.4046
373.205	40.463
373.225	61.3422
373.245	93.879
373.265	35.8548
373.285	92.0415
373.305	90.1555
373.325	65.1183
373.344	130.254
373.364	87.9656
373.384	37.3407
373.404	162.188
373.424	53.9767
373.444	62.8907
373.464	137.557
373.484	27.0943
373.504	69.8238
373.523	68.0412
373.543	77.1757
373.563	119.267
373.583	63.2592
373.603	145.878
373.623	106.987
373.643	45.9563
373.662	109.286
373.682	117.904
373.702	111.493
373.722	98.4658
373.742	75.6229
373.761	174.166
373.781	95.8474
373.801	72.3117
373.821	164.386
373.84	204.586
373.86	101.137
373.88	53.1423
373.9	185.402
373.919	145.579
373.939	120.97
373.959	313.656
373.979	316.158
373.998	72.6595
374.018	89.2588
374.038	208.91
374.057	120.212
374.077	99.2183
374.097	328.709
374.116	200.156
374.136	70.3988
374.156	85.1553
374.175	186.351
374.195	101.074
374.215	244.646
374.234	321.171
374.254	118.981
374.274	135.331
374.293	352.771
374.313	180.513
374.332	284.817
374.352	328.484
374.372	210.727
374.391	118.915
374.411	313.939
374.43	334.303
374.45	285.408
374.469	216.449
374.489	227.285
374.508	158.789
374.528	338.607
374.547	347.3
374.567	98.3576
374.586	208.213
374.606	216.452
374.625	316.733
374.645	370.54
374.664	148.625
374.684	122.204
374.703	315.82
374.723	473.006
374.742	333.782
374.762	104.735
374.781	130.73
374.801	337.356
374.82	489.176
374.839	257.085
374.859	82.932
374.878	186.238
374.898	368.052
374.917	427.713
374.936	179.056
374.956	285.964
374.975	321.783
374.995	279.476
375.014	252.154
375.033	395.993
375.053	290.264
375.072	284.911
375.091	397.437
375.111	257.431
375.13	274.566
375.149	231.511
375.169	328.471
375.188	386.176
375.207	370.144
375.226	384.728
375.246	246.749
375.265	568.878
375.284	435.657
375.304	576.488
375.323	633.57
375.342	511.187
375.361	640.176
375.381	813.529
375.4	1238.72
375.419	1608.97
375.438	1785.08
375.457	1096.3
375.477	1302.72
375.496	989.982
375.515	844.746
375.534	599.29
375.553	75.2706
375.572	26.1148
375.592	45.2643
375.611	30.0596
375.63	18.3455
375.649	41.7165
375.668	54.0527
375.687	27.4404
375.706	34.0382
375.726	48.7738
375.745	28.6912
375.764	52.5283
375.783	42.9649
375.802	23.5901
375.821	13.5384
375.84	24.1941
375.859	13.4727
375.878	12.4142
375.897	60.2421
375.916	32.8541
375.935	40.759
375.954	20.1842
375.973	45.81
375.992	35.4128
376.011	12.1383
376.03	18.9816
376.049	9.00659
376.068	21.8504
376.087	10.6609
376.106	9.96531
376.125	30.0972
376.144	15.8592
376.163	20.8912
376.182	22.3319
376.201	36.924
376.22	24.9969
376.239	18.3235
376.258	18.3713
376.277	26.9501
376.296	14.2702
376.314	24.0708
376.333	17.2195
376.352	41.5541
376.371	33.3464
376.39	34.6256
376.409	45.5032
376.428	41.4502
376.446	18.8232
376.465	36.9548
376.484	21.4879
376.503	24.4644
376.522	8.97779
376.541	14.2672
376.559	15.0507
376.578	48.173
376.597	30.1852
376.616	48.2378
376.635	57.7833
376.653	63.8842
376.672	24.2016
376.691	11.5862
376.71	17.1378
376.728	23.9163
376.747	24.213
376.766	22.5576
376.785	36.1654
376.803	56.2769
376.822	58.2504
376.841	62.4161
376.859	41.6527
376.878	48.9929
376.897	21.185
376.915	8.53095
376.934	14.5526
376.953	3.03795
376.971	11.9004
376.99	25.476
377.009	45.6957
377.027	44.5778
377.046	57.3594
377.064	73.3869
377.083	60.1429
377.102	29.2137
377.12	12.8936
377.139	8.23699
377.157	21.5278
377.176	35.5451
377.195	55.1589
377.213	39.5274
377.232	38.2691
377.25	41.91
377.269	43.5539
377.287	25.0127
377.306	26.9793
377.324	12.586
377.343	18.3818
377.361	14.4163
377.38	31.4121
377.398	113.11
377.417	42.2088
377.435	71.2098
377.454	57.0399
377.472	66.8523
377.491	93.2403
377.509	18.1181
377.528	23.8015
377.546	14.4534
377.564	23.4861
377.583	83.5615
377.601	93.0445
377.62	31.3061
377.638	55.8328
377.657	25.777
377.675	57.9461
377.693	63.8012
377.712	22.0269
377.73	23.8804
377.748	40.588
377.767	63.7183
377.785	73.2075
377.803	37.9854
377.822	94.1096
377.84	44.8522
377.858	80.1109
377.877	82.0018
377.895	34.1645
377.913	24.428
377.932	23.0543
377.95	196.146
377.968	71.3333
377.986	116.29
378.005	107.162
378.023	58.4152
378.041	223.224
378.059	83.8552
378.078	42.7665
378.096	50.9295
378.114	92.1967
378.132	202.416
378.15	56.8488
378.169	195.887
378.187	122.346
378.205	104.421
378.223	111.275
378.241	42.8365
378.26	23.8977
378.278	101.742
378.296	215.208
378.314	49.8857
378.332	177.015
378.35	196.985
378.368	76.825
378.386	268.775
378.405	105.852
378.423	62.1664
378.441	181.073
378.459	113.662
378.477	97.7195
378.495	331.966
378.513	151.38
378.531	82.0581
378.549	196.515
378.567	93.8718
378.585	254.447
378.603	263.31
378.621	83.4898
378.637	66.6891
378.658	178.801
378.678	97.0678
378.699	144.245
378.719	123.034
378.739	256.008
378.76	99.4761
378.78	57.1663
378.801	245.486
378.821	122.985
378.841	118.115
378.862	285.607
378.882	260.519
378.902	100.424
378.923	135.95
378.943	218.264
378.963	159.023
378.984	156.541
379.004	559.69
379.024	242.702
379.045	56.5474
379.065	159.33
379.085	321.839
379.106	104.121
379.126	319.715
379.146	495.654
379.167	99.6025
379.187	85.3118
379.207	308.954
379.227	162.092
379.248	276.006
379.268	546.761
379.288	135.468
379.308	92.6729
379.328	280.179
379.349	300.801
379.369	433.931
379.389	330.131
379.409	225.083
379.429	166.28
379.45	498.082
379.47	439.648
379.49	217.814
379.51	292.789
379.53	279.121
379.55	347.236
379.571	696.263
379.591	210.988
379.611	158.694
379.631	400.921
379.651	389.998
379.671	805.463
379.691	214.247
379.711	147.986
379.732	345.794
379.752	667.408
379.772	376.469
379.792	183.482
379.812	175.649
379.832	509.249
379.852	670.752
379.872	247.665
379.892	256.466
379.912	545.514
379.932	627.856
379.952	394.681
379.972	409.99
379.992	450.965
380.012	466.443
380.032	505.4
380.052	486.586
380.072	371.379
380.092	536.654
380.112	381.452
380.132	505.48
380.152	477.539
380.172	517.854
380.192	553.312
380.212	559.17
380.232	739.525
380.252	702.462
380.271	905.247
380.291	595.009
380.311	1097.97
380.331	813.704
380.351	1523.65
380.371	1688.58
380.391	2980.97
380.411	2219.08
380.43	2200.59
380.45	1683
380.47	1088.36
380.49	825.59
380.51	126.238
380.53	76.1208
380.549	52.9195
380.569	70.887
380.589	47.0632
380.609	47.0705
380.629	65.6309
380.648	34.3811
380.668	40.9495
380.688	30.2576
380.708	42.3718
380.727	45.8889
380.747	33.8814
380.767	33.7159
380.787	20.0102
380.806	13.8042
380.826	35.2115
380.846	45.1021
380.866	54.9897
380.885	38.5752
380.905	34.6762
380.925	24.0984
380.944	27.1898
380.964	31.1536
380.984	29.6089
381.003	21.103
381.023	38.6946
381.043	43.3855
381.062	39.467
381.082	53.4345
381.101	34.6067
381.121	50.5571
381.141	41.7458
381.16	42.7029
381.18	33.3223
381.199	29.0074
381.219	39.3642
381.239	25.6833
381.258	17.235
381.278	60.9013
381.297	42.1104
381.317	42.3286
381.336	71.944
381.356	65.3249
381.375	136.078
381.395	76.0639
381.414	52.0554
381.434	71.4332
381.453	64.8839
381.473	52.8023
381.492	54.2015
381.512	25.0137
381.531	62.1479
381.551	33.2323
381.57	21.1833
381.59	17.4366
381.609	19.725
381.629	20.7157
381.648	17.8705
381.667	9.81954
381.687	24.5643
381.706	24.9783
381.726	32.4984
381.745	8.61199
381.764	19.9387
381.784	16.2991
381.803	27.342
381.822	7.29295
381.842	16.1253
381.861	15.299
381.881	17.0064
381.9	15.0965
381.919	10.4367
381.939	6.40018
381.958	21.5702
381.977	7.67265
381.996	13.2359
382.016	16.778
382.035	7.25831
382.054	4.93765
382.074	8.65902
382.093	19.1409
382.112	61.7356
382.131	17.3971
382.151	10.7046
382.17	22.0005
382.189	6.9933
382.208	36.8792
382.227	20.9217
382.247	16.3191
382.266	10.589
382.285	33.0274
382.304	9.97992
382.323	37.0613
382.343	12.7875
382.362	17.725
382.381	5.10495
382.4	14.5492
382.419	20.6198
382.438	21.0815
382.458	19.7889
382.477	9.84908
382.496	15.9542
382.515	14.6901
382.534	17.3209
382.553	20.1828
382.572	15.4619
382.591	7.2743
382.61	18.2397
382.629	11.9849
382.648	17.7433
382.668	21.3624
382.687	13.2699
382.706	5.50226
382.725	4.91867
382.744	10.7154
382.763	16.158
382.782	21.4081
382.801	6.90516
382.82	14.5594
382.839	7.37297
382.858	2.97856
382.877	11.4319
382.896	14.5881
382.915	4.12377
382.934	18.2834
382.952	29.3316
382.971	7.17339
382.99	26.7963
383.009	15.8665
383.028	14.298
