system_id	region_id	source_line_id	air_wavelength_nm	einstein_a_s-1	upper_e_v_cm-1	upper_e_j_cm-1	upper_j	upper_v	lower_v	branch
n2-second-positive	n2-sps-358	52990	359.498391165	4260.85467494	35447.3395	2871.934	39	3	9	SR32
n2-second-positive	n2-sps-358	99683	359.499573623	1795.58877052	35447.3395	4957.013	53	3	9	Q2
n2-second-positive	n2-sps-358	27175	359.50279796	3113.53509567	37230.366	1604.511	30	4	1	SR21
n2-second-positive	n2-sps-358	69576	359.503095196	1474.47100137	33572.1225	7062.5805	64	2	7	Q1
n2-second-positive	n2-sps-358	88507	359.503883521	406.099595475	33572.1225	16281.595	97	2	7	RQ21
n2-second-positive	n2-sps-358	194683	359.504012755	1071207.45252	37230.366	5172.7365	54	4	1	P3
n2-second-positive	n2-sps-358	142225	359.507140244	1436.25962477	31630.588	13703.9945	89	1	4	OP12
n2-second-positive	n2-sps-358	83026	359.507217786	346.302401281	37230.366	5168.1265	56	4	1	PQ12
n2-second-positive	n2-sps-358	11789	359.512044826	2659.00992255	31630.588	9542.5195	74	1	4	QR12
n2-second-positive	n2-sps-358	27406	359.513841267	912.802511245	37230.366	13535.3315	91	4	2	SR21
n2-second-positive	n2-sps-358	97653	359.515663575	2225.30745319	33572.1225	7065.3695	63	2	7	Q2
n2-second-positive	n2-sps-358	170149	359.516238705	1420.9415128	31630.588	13706.1585	88	1	4	OP23
n2-second-positive	n2-sps-358	116473	359.518907587	408.573340086	33572.1225	16282.851	96	2	7	RQ32
n2-second-positive	n2-sps-358	39713	359.52278497	2619.24467672	31630.588	9545.0855	73	1	4	QR23
n2-second-positive	n2-sps-358	92356	359.525751224	667.054901807	37230.366	2278.667	36	4	1	RQ21
n2-second-positive	n2-sps-358	62252	359.527256988	2500668.19675	35447.3395	3766.0655	45	3	9	R3
n2-second-positive	n2-sps-358	4688	359.527308688	4039592.0451	33572.1225	16279.7825	98	2	7	R1
n2-second-positive	n2-sps-358	127583	359.527625353	2640.26679858	35447.3395	4959.368	52	3	9	Q3
n2-second-positive	n2-sps-358	111024	359.529027731	358.224851753	37230.366	5170.801	55	4	1	PQ23
n2-second-positive	n2-sps-358	148325	359.531160401	431.383632727	37230.366	7778.9565	69	4	2	OP12
n2-second-positive	n2-sps-358	90543	359.532032864	407.799967294	35447.3395	14715.582	93	3	10	RQ21
n2-second-positive	n2-sps-358	157599	359.533545144	931.741230049	37230.366	3358.279	44	4	1	QP21
n2-second-positive	n2-sps-358	32654	359.535141452	4034952.62	33572.1225	16281.595	97	2	7	R2
n2-second-positive	n2-sps-358	125565	359.538094984	3106.39556603	33572.1225	7067.5145	62	2	7	Q3
n2-second-positive	n2-sps-358	55238	359.538353501	903.675236324	37230.366	13536.1595	90	4	2	SR32
n2-second-positive	n2-sps-358	136928	359.539200148	2554102.82955	35447.3395	6512.9065	62	3	10	P1
n2-second-positive	n2-sps-358	15825	359.539381111	2292.06857734	35447.3395	4953.933	54	3	9	QR12
n2-second-positive	n2-sps-358	176213	359.550439593	426.748121707	37230.366	7781.0615	68	4	2	OP23
n2-second-positive	n2-sps-358	118497	359.551441418	412.141865428	35447.3395	14716.6455	92	3	10	RQ32
n2-second-positive	n2-sps-358	13807	359.551712881	2851.32430917	33572.1225	7062.5805	64	2	7	QR12
n2-second-positive	n2-sps-358	6724	359.553425693	3754533.17539	35447.3395	14713.927	94	3	10	R1
n2-second-positive	n2-sps-358	60455	359.553981553	4038266.03262	33572.1225	16282.851	96	2	7	R3
n2-second-positive	n2-sps-358	164883	359.554466316	2549987.5434	35447.3395	6515.564	61	3	10	P2
n2-second-positive	n2-sps-358	43725	359.558066528	2249.3099658	35447.3395	4957.013	53	3	9	QR23
n2-second-positive	n2-sps-358	88296	359.560419309	1257.89959168	33572.1225	5617.5555	56	2	6	RQ21
n2-second-positive	n2-sps-358	34678	359.565189603	3749914.59295	35447.3395	14715.582	93	3	10	R2
n2-second-positive	n2-sps-358	55008	359.565189603	3112.91866919	37230.366	1608.421	29	4	1	SR32
n2-second-positive	n2-sps-358	41719	359.565823066	2804.9524782	33572.1225	7065.3695	63	2	7	QR23
n2-second-positive	n2-sps-358	132867	359.567484301	5596049.85506	31630.588	11397.6145	81	1	4	P1
n2-second-positive	n2-sps-358	185432	359.572164284	933.30776847	37230.366	3360.8435	43	4	1	QP32
n2-second-positive	n2-sps-358	160846	359.573095124	5589302.84731	31630.588	11399.974	80	1	4	P2
n2-second-positive	n2-sps-358	120299	359.574665927	664.609173631	37230.366	2281.891	35	4	1	RQ32
n2-second-positive	n2-sps-358	73661	359.57741325	595.608023045	37230.366	3354.8855	45	4	1	Q1
n2-second-positive	n2-sps-358	8537	359.579636995	1045728.14366	37230.366	2274.4985	37	4	1	R1
n2-second-positive	n2-sps-358	192673	359.579934359	2549718.05725	35447.3395	6517.545	60	3	10	P3
n2-second-positive	n2-sps-358	116263	359.584756887	1264.30064278	33572.1225	5620.0045	55	2	6	RQ32
n2-second-positive	n2-sps-358	120533	359.587232846	266.860645473	37230.366	16440.0495	100	4	2	RQ32
n2-second-positive	n2-sps-358	62467	359.58825427	3753010.63299	35447.3395	14716.6455	92	3	10	R3
n2-second-positive	n2-sps-358	80992	359.588823167	672.707245178	35447.3395	6512.9065	62	3	10	PQ12
n2-second-positive	n2-sps-358	188660	359.590238953	5595845.82399	31630.588	11401.7675	79	1	4	P3
n2-second-positive	n2-sps-358	4477	359.600912652	4394122.29712	33572.1225	5614.4235	57	2	6	R1
n2-second-positive	n2-sps-358	86266	359.601733732	1162.23617461	31630.588	7846.4445	66	1	4	RQ21
n2-second-positive	n2-sps-358	76931	359.603602188	866.444154888	31630.588	11397.6145	81	1	4	PQ12
n2-second-positive	n2-sps-358	23115	359.604623705	4827.1994006	33572.1225	4504.9975	50	2	6	SR21
n2-second-positive	n2-sps-358	101714	359.605321961	1093.54359559	37230.366	3358.279	44	4	1	Q2
n2-second-positive	n2-sps-358	109002	359.605548248	695.903506241	35447.3395	6515.564	61	3	10	PQ23
n2-second-positive	n2-sps-358	104965	359.613429681	884.042099498	31630.588	11399.974	80	1	4	PQ23
n2-second-positive	n2-sps-358	36480	359.616352171	1042031.46554	37230.366	2278.667	36	4	1	R2
n2-second-positive	n2-sps-358	32444	359.616423294	4392733.75901	33572.1225	5617.5555	56	2	6	R2
n2-second-positive	n2-sps-358	114245	359.619158323	1162.83305908	31630.588	7848.65	65	1	4	RQ32
n2-second-positive	n2-sps-358	149525	359.619229447	1277.18607056	29635.5885	12114.8715	82	0	1	QP21
n2-second-positive	n2-sps-358	23326	359.61952041	1290.28435883	33572.1225	14403.5	91	2	7	SR21
n2-second-positive	n2-sps-358	64491	359.622572318	2853283.21366	37230.366	16440.0495	100	4	2	R3
n2-second-positive	n2-sps-358	177406	359.631741285	1272.20273126	29635.5885	12116.65	81	0	1	QP32
n2-second-positive	n2-sps-358	50972	359.633280269	4771.08202663	33572.1225	4507.7675	49	2	6	SR32
n2-second-positive	n2-sps-358	21085	359.633694115	4171.43921093	31630.588	6517.519	60	1	4	SR21
n2-second-positive	n2-sps-358	138961	359.6356599	1069891.02735	37230.366	4987.963	55	4	1	P1
n2-second-positive	n2-sps-358	51182	359.635692232	1277.47152801	33572.1225	14404.868	90	2	7	SR32
n2-second-positive	n2-sps-358	2447	359.63815596	5509239.1035	31630.588	7843.628	67	1	4	R1
n2-second-positive	n2-sps-358	60246	359.641124118	4390979.34654	33572.1225	5620.0045	55	2	6	R3
n2-second-positive	n2-sps-358	129602	359.641583249	1716.58506436	37230.366	3360.8435	43	4	1	Q3
n2-second-positive	n2-sps-358	30426	359.647681399	5508058.41361	31630.588	7846.4445	66	1	4	R2
n2-second-positive	n2-sps-358	17844	359.649207585	1381.91697174	37230.366	3354.8855	45	4	1	QR12
n2-second-positive	n2-sps-358	65491	359.649420994	906.129566014	29635.5885	12112.537	83	0	1	Q1
n2-second-positive	n2-sps-358	48954	359.654096643	4119.39228641	31630.588	6519.957	59	1	4	SR32
n2-second-positive	n2-sps-358	93592	359.654743353	1236.2741786	29635.5885	12114.8715	82	0	1	Q2
n2-second-positive	n2-sps-358	166904	359.657343154	1069837.97688	37230.366	4990.692	54	4	1	P2
n2-second-positive	n2-sps-358	64258	359.658914693	1044079.45266	37230.366	2281.891	35	4	1	R3
n2-second-positive	n2-sps-358	58240	359.667568106	5506379.28945	31630.588	7848.65	65	1	4	R3
n2-second-positive	n2-sps-358	121528	359.671060633	1610.24459376	29635.5885	12116.65	81	0	1	Q3
n2-second-positive	n2-sps-358	146287	359.672994487	977.003528447	35447.3395	8508.4455	71	3	10	OP12
n2-second-positive	n2-sps-358	45732	359.674753731	1350.6272823	37230.366	3358.279	44	4	1	QR23
n2-second-positive	n2-sps-358	130836	359.676985149	4202339.75997	29635.5885	14192.1805	90	0	1	P1
n2-second-positive	n2-sps-358	158827	359.681047047	4197785.97082	29635.5885	14194.3465	89	0	1	P2
n2-second-positive	n2-sps-358	9770	359.684940864	1576.4986707	29635.5885	12112.537	83	0	1	QR12
n2-second-positive	n2-sps-358	174187	359.688246147	965.608338919	35447.3395	8510.737	70	3	10	OP23
n2-second-positive	n2-sps-358	194682	359.689009411	1069701.09846	37230.366	4992.675	53	4	1	P3
n2-second-positive	n2-sps-358	134897	359.690820558	4468157.37311	33572.1225	8669.033	71	2	7	P1
n2-second-positive	n2-sps-358	83025	359.69264466	357.736220342	37230.366	4987.963	55	4	1	PQ12
n2-second-positive	n2-sps-358	37706	359.694067732	1554.96599972	29635.5885	12114.8715	82	0	1	QR23
n2-second-positive	n2-sps-358	186653	359.696474042	4202178.43957	29635.5885	14195.971	88	0	1	P3
n2-second-positive	n2-sps-358	90325	359.6995596	1067.79208315	35447.3395	3605.896	45	3	9	RQ21
n2-second-positive	n2-sps-358	162864	359.70128029	4461914.429	33572.1225	8671.5465	70	2	7	P2
n2-second-positive	n2-sps-358	74900	359.709068885	526.306102736	29635.5885	14192.1805	90	0	1	PQ12
n2-second-positive	n2-sps-358	148324	359.709288833	441.680566505	37230.366	7560.808	68	4	2	OP12
n2-second-positive	n2-sps-358	155579	359.71068616	1706.08443682	35447.3395	4776.686	52	3	9	QP21
n2-second-positive	n2-sps-358	27174	359.711824731	3303.43284599	37230.366	1503.6045	29	4	1	SR21
n2-second-positive	n2-sps-358	111023	359.714664719	372.024375066	37230.366	4990.692	54	4	1	PQ23
n2-second-positive	n2-sps-358	102946	359.717491814	536.817209919	29635.5885	14194.3465	89	0	1	PQ23
n2-second-positive	n2-sps-358	157598	359.720273667	963.877968993	37230.366	3212.181	43	4	1	QP21
n2-second-positive	n2-sps-358	92355	359.720946493	696.689629938	37230.366	2158.1695	35	4	1	RQ21
n2-second-positive	n2-sps-358	190666	359.722059251	4461503.38976	33572.1225	8673.444	69	2	7	P3
n2-second-positive	n2-sps-358	176212	359.728690651	437.144232141	37230.366	7562.9495	67	4	2	OP23
n2-second-positive	n2-sps-358	118280	359.733782438	1074.42152909	35447.3395	3608.741	44	3	9	RQ32
n2-second-positive	n2-sps-358	78961	359.733801848	899.514743469	33572.1225	8669.033	71	2	7	PQ12
n2-second-positive	n2-sps-358	183424	359.739249639	1699.50316395	35447.3395	4779.095	51	3	9	QP32
n2-second-positive	n2-sps-358	25144	359.739476094	4508.4561606	35447.3395	2731.2635	39	3	9	SR21
n2-second-positive	n2-sps-358	106983	359.746612829	924.758101723	33572.1225	8671.5465	70	2	7	PQ23
n2-second-positive	n2-sps-358	6506	359.746684003	2496812.41384	35447.3395	3602.254	46	3	9	R1
n2-second-positive	n2-sps-358	71617	359.751336299	1120.47945326	35447.3395	4773.5445	53	3	9	Q1
n2-second-positive	n2-sps-358	185431	359.759748266	966.258398732	37230.366	3214.8155	42	4	1	QP32
n2-second-positive	n2-sps-358	73660	359.765248611	615.192485615	37230.366	3208.7055	44	4	1	Q1
n2-second-positive	n2-sps-358	99682	359.77042556	1859.38019697	35447.3395	4776.686	52	3	9	Q2
n2-second-positive	n2-sps-358	34461	359.770600285	2490039.20259	35447.3395	3605.896	45	3	9	R2
n2-second-positive	n2-sps-358	120298	359.771292714	698.12983863	37230.366	2161.493	34	4	1	RQ32
n2-second-positive	n2-sps-358	8536	359.776456894	1043547.73728	37230.366	2153.88	36	4	1	R1
n2-second-positive	n2-sps-358	55007	359.776553966	3313.26010902	37230.366	1507.653	28	4	1	SR32
n2-second-positive	n2-sps-358	52989	359.781284695	4466.31199709	35447.3395	2734.588	38	3	9	SR32
n2-second-positive	n2-sps-358	101713	359.793846645	1143.75063559	37230.366	3212.181	43	4	1	Q2
n2-second-positive	n2-sps-358	127582	359.798804359	2754.18471145	35447.3395	4779.095	51	3	9	Q3
n2-second-positive	n2-sps-358	62251	359.802545387	2494183.45093	35447.3395	3608.741	44	3	9	R3
n2-second-positive	n2-sps-358	153561	359.810687894	2219.89384152	33572.1225	6848.7665	62	2	7	QP21
n2-second-positive	n2-sps-358	15824	359.811089204	2376.87941264	35447.3395	4773.5445	53	3	9	QR12
n2-second-positive	n2-sps-358	136927	359.811192768	2548643.81316	35447.3395	6306.858	61	3	10	P1
n2-second-positive	n2-sps-358	36479	359.814312659	1039739.50019	37230.366	2158.1695	35	4	1	R2
n2-second-positive	n2-sps-358	138960	359.81742613	1068410.68009	37230.366	4810.8255	54	4	1	P1
n2-second-positive	n2-sps-358	164882	359.826728029	2544475.28003	35447.3395	6309.5625	60	3	10	P2
n2-second-positive	n2-sps-358	144255	359.82903254	1416.01563477	33572.1225	10694.3355	79	2	7	OP12
n2-second-positive	n2-sps-358	43724	359.829990604	2330.29317294	35447.3395	4776.686	52	3	9	QR23
n2-second-positive	n2-sps-358	129601	359.830612054	1811.60004914	37230.366	3214.8155	42	4	1	Q3
n2-second-positive	n2-sps-358	181418	359.831919695	2212.35219885	33572.1225	6850.9515	61	2	7	QP32
n2-second-positive	n2-sps-358	84235	359.836328197	685.481918986	29635.5885	10189.4575	75	0	1	RQ21
n2-second-positive	n2-sps-358	17843	359.83883999	1441.7176155	37230.366	3208.7055	44	4	1	QR12
n2-second-positive	n2-sps-358	166903	359.839506787	1068359.48493	37230.366	4813.61	53	4	1	P2
n2-second-positive	n2-sps-358	172167	359.840820966	1400.04115076	33572.1225	10696.5925	78	2	7	OP23
n2-second-positive	n2-sps-358	69575	359.847372583	1507.35338655	33572.1225	6845.933	63	2	7	Q1
n2-second-positive	n2-sps-358	151543	359.849722678	2143.00439311	31630.588	9292.77	72	1	4	QP21
n2-second-positive	n2-sps-358	112226	359.850687326	688.998249238	29635.5885	10191.418	74	0	1	RQ32
n2-second-positive	n2-sps-358	19054	359.850939819	2353.80037608	29635.5885	8664.665	69	0	1	SR21
n2-second-positive	n2-sps-358	192672	359.852415937	2544211.22539	35447.3395	6311.585	59	3	10	P3
n2-second-positive	n2-sps-358	64257	359.85770546	1041830.67003	37230.366	2161.493	34	4	1	R3
n2-second-positive	n2-sps-358	97652	359.860211078	2289.87131425	33572.1225	6848.7665	62	2	7	Q2
n2-second-positive	n2-sps-358	80991	359.861745543	694.418236933	35447.3395	6306.858	61	3	10	PQ12
n2-second-positive	n2-sps-358	45731	359.864723868	1411.17356172	37230.366	3212.181	43	4	1	QR23
n2-second-positive	n2-sps-358	179412	359.864866311	2126.14426124	31630.588	9294.7805	71	1	4	QP32
n2-second-positive	n2-sps-358	46935	359.867384978	2326.92087576	29635.5885	8666.81	68	0	1	SR32
n2-second-positive	n2-sps-358	416	359.869165548	4139832.0136	29635.5885	10186.9215	76	0	1	R1
n2-second-positive	n2-sps-358	194681	359.871470603	1068225.80937	37230.366	4815.643	52	4	1	P3
n2-second-positive	n2-sps-358	27405	359.873892237	932.769152385	37230.366	13257.4365	90	4	2	SR21
n2-second-positive	n2-sps-358	83024	359.875562795	371.52560285	37230.366	4810.8255	54	4	1	PQ12
n2-second-positive	n2-sps-358	28407	359.876074326	4139160.15876	29635.5885	10189.4575	75	0	1	R2
n2-second-positive	n2-sps-358	92590	359.878016861	269.915659272	37230.366	16139.127	100	4	2	RQ21
n2-second-positive	n2-sps-358	109001	359.8786061	714.149639974	35447.3395	6309.5625	60	3	10	PQ23
n2-second-positive	n2-sps-358	125564	359.882860339	3212.67145032	33572.1225	6850.9515	61	2	7	Q3
n2-second-positive	n2-sps-358	67533	359.88337189	1486.82582703	31630.588	9290.1715	73	1	4	Q1
n2-second-positive	n2-sps-358	148323	359.88587139	452.275723088	37230.366	7345.4865	67	4	2	OP12
n2-second-positive	n2-sps-358	95622	359.890902872	2126.966914	31630.588	9292.77	72	1	4	Q2
n2-second-positive	n2-sps-358	56233	359.893570845	4138111.49276	29635.5885	10191.418	74	0	1	R3
n2-second-positive	n2-sps-358	13806	359.896905866	2936.73049445	33572.1225	6845.933	63	2	7	QR12
n2-second-positive	n2-sps-358	111022	359.897799533	384.343310644	37230.366	4813.61	53	4	1	PQ23
n2-second-positive	n2-sps-358	55237	359.898602542	923.81729142	37230.366	13258.2845	89	4	2	SR32
n2-second-positive	n2-sps-358	155795	359.900435228	817.021966784	35447.3395	16580.789	99	3	10	QP21
n2-second-positive	n2-sps-358	120532	359.901167013	271.425664115	37230.366	16139.7855	99	4	2	RQ32
n2-second-positive	n2-sps-358	157597	359.903731521	997.518514865	37230.366	3069.2465	42	4	1	QP21
n2-second-positive	n2-sps-358	88295	359.903932279	1300.84306749	33572.1225	5423.8395	55	2	6	RQ21
n2-second-positive	n2-sps-358	176211	359.905408832	447.845800961	37230.366	7347.6655	66	4	2	OP23
n2-second-positive	n2-sps-358	123546	359.909372271	2862.24896472	31630.588	9294.7805	71	1	4	Q3
n2-second-positive	n2-sps-358	36713	359.909696086	2843613.35883	37230.366	16139.127	100	4	2	R2
n2-second-positive	n2-sps-358	41718	359.911159733	2884.154448	33572.1225	6848.7665	62	2	7	QR23
n2-second-positive	n2-sps-358	92354	359.912435577	731.099112302	37230.366	2040.915	34	4	1	RQ21
n2-second-positive	n2-sps-358	27173	359.916826623	3510.18198667	37230.366	1405.9925	28	4	1	SR21
n2-second-positive	n2-sps-358	183639	359.918905606	809.90826185	35447.3395	16581.7385	98	3	10	QP32
n2-second-positive	n2-sps-358	71835	359.920285132	591.591915083	35447.3395	16579.2565	100	3	10	Q1
n2-second-positive	n2-sps-358	11788	359.924559786	2723.65419174	31630.588	9290.1715	73	1	4	QR12
n2-second-positive	n2-sps-358	116262	359.928763295	1300.06144078	33572.1225	5426.3375	54	2	6	RQ32
n2-second-positive	n2-sps-358	99899	359.931205132	763.870897367	35447.3395	16580.789	99	3	10	Q2
n2-second-positive	n2-sps-358	39712	359.935415273	2676.84266772	31630.588	9292.77	72	1	4	QR23
n2-second-positive	n2-sps-358	142224	359.935706748	1459.8371238	31630.588	13405.029	88	1	4	OP12
n2-second-positive	n2-sps-358	64490	359.936846744	2845672.71343	37230.366	16139.7855	99	4	2	R3
n2-second-positive	n2-sps-358	185430	359.944081997	1000.7873529	37230.366	3071.955	41	4	1	QP32
n2-second-positive	n2-sps-358	170148	359.944859302	1444.72576222	31630.588	13407.2155	87	1	4	OP23
n2-second-positive	n2-sps-358	4476	359.945228523	4380706.49236	33572.1225	5420.6515	56	2	6	R1
n2-second-positive	n2-sps-358	73659	359.949866523	633.238032635	37230.366	3065.685	43	4	1	Q1
n2-second-positive	n2-sps-358	16040	359.95105843	969.512725194	35447.3395	16579.2565	100	3	10	QR12
n2-second-positive	n2-sps-358	25361	359.952256824	1343.87181502	35447.3395	12664.908	86	3	10	SR21
n2-second-positive	n2-sps-358	146286	359.952600148	999.299597952	35447.3395	8274.307	70	3	10	OP12
n2-second-positive	n2-sps-358	127798	359.953597738	950.985152823	35447.3395	16581.7385	98	3	10	Q3
n2-second-positive	n2-sps-358	23114	359.954226092	5017.71384607	33572.1225	4331.2335	49	2	6	SR21
n2-second-positive	n2-sps-358	140193	359.957160602	919.427896653	29635.5885	16421.647	97	0	1	OP12
n2-second-positive	n2-sps-358	32443	359.961125181	4379279.02979	33572.1225	5423.8395	55	2	6	R2
n2-second-positive	n2-sps-358	120297	359.964299498	730.462341764	37230.366	2044.3445	33	4	1	RQ32
n2-second-positive	n2-sps-358	168129	359.965044499	911.612849768	29635.5885	16423.6695	96	0	1	OP23
n2-second-positive	n2-sps-358	43939	359.965899635	960.233223688	35447.3395	16580.789	99	3	10	QR23
n2-second-positive	n2-sps-358	174186	359.967953272	988.118781674	35447.3395	8276.6345	69	3	10	OP23
n2-second-positive	n2-sps-358	90324	359.968154102	1112.03994671	35447.3395	3451.811	44	3	9	RQ21
n2-second-positive	n2-sps-358	8535	359.969644139	1041377.97311	37230.366	2036.499	35	4	1	R1
n2-second-positive	n2-sps-358	53205	359.973097185	1332.95827433	35447.3395	12666.122	85	3	10	SR32
n2-second-positive	n2-sps-358	155578	359.97584412	1754.98048624	35447.3395	4599.6095	51	3	9	QP21
n2-second-positive	n2-sps-358	101712	359.979174188	1196.26976827	37230.366	3069.2465	42	4	1	Q2
n2-second-positive	n2-sps-358	50971	359.983566862	4955.6442343	33572.1225	4334.064	48	2	6	SR32
n2-second-positive	n2-sps-358	132866	359.983657568	5577085.85829	31630.588	11123.1805	80	1	4	P1
n2-second-positive	n2-sps-358	55006	359.984072221	3527.94553944	37230.366	1410.186	27	4	1	SR32
n2-second-positive	n2-sps-358	60245	359.986132545	4377488.4284	33572.1225	5426.3375	54	2	6	R3
n2-second-positive	n2-sps-358	160845	359.989436886	5570278.70697	31630.588	11125.567	79	1	4	P2
n2-second-positive	n2-sps-358	21291	359.995864329	926.653169854	31630.588	16204.948	96	1	4	SR21
n2-second-positive	n2-sps-358	138959	359.996557625	1066961.84151	37230.366	4636.7275	53	4	1	P1
n2-second-positive	n2-sps-358	118279	360.003212109	1114.06213577	35447.3395	3454.727	43	3	9	RQ32
n2-second-positive	n2-sps-358	183423	360.004948665	1749.31420815	35447.3395	4602.0745	50	3	9	QP32
n2-second-positive	n2-sps-358	188659	360.006698198	5576892.04268	31630.588	11127.386	78	1	4	P3
n2-second-positive	n2-sps-358	36478	360.008739341	1037450.59106	37230.366	2040.915	34	4	1	R2
n2-second-positive	n2-sps-358	49159	360.009076294	919.230470481	31630.588	16206.4145	95	1	4	SR32
n2-second-positive	n2-sps-358	86265	360.011020265	1192.88059479	31630.588	7616.747	65	1	4	RQ21
n2-second-positive	n2-sps-358	6505	360.016444054	2490488.26205	35447.3395	3448.0845	45	3	9	R1
n2-second-positive	n2-sps-358	129600	360.016469975	1911.06544908	37230.366	3071.955	41	4	1	Q3
n2-second-positive	n2-sps-358	25143	360.016651419	4732.87759363	35447.3395	2597.18	38	3	9	SR21
n2-second-positive	n2-sps-358	71616	360.017370716	1153.71393855	35447.3395	4596.405	52	3	9	Q1
n2-second-positive	n2-sps-358	166902	360.019055567	1066912.61749	37230.366	4639.57	52	4	1	P2
n2-second-positive	n2-sps-358	76930	360.020364577	887.930908542	31630.588	11123.1805	80	1	4	PQ12
n2-second-positive	n2-sps-358	17842	360.025328536	1506.64582728	37230.366	3065.685	43	4	1	QR12
n2-second-positive	n2-sps-358	114244	360.028789131	1194.01543737	31630.588	7618.989	64	1	4	RQ32
n2-second-positive	n2-sps-358	104964	360.030273189	905.994808745	31630.588	11125.567	79	1	4	PQ23
n2-second-positive	n2-sps-358	99681	360.036896516	1930.47655794	35447.3395	4599.6095	51	3	9	Q2
n2-second-positive	n2-sps-358	134896	360.03700021	4455719.91065	33572.1225	8429.976	70	2	7	P1
n2-second-positive	n2-sps-358	34460	360.041005434	2483560.64772	35447.3395	3451.811	44	3	9	R2
n2-second-positive	n2-sps-358	21084	360.047583786	4301.42002168	31630.588	6307.59	59	1	4	SR21
n2-second-positive	n2-sps-358	162863	360.04765508	4449410.39631	33572.1225	8432.5255	69	2	7	P2
n2-second-positive	n2-sps-358	2446	360.048050437	5489703.93384	31630.588	7613.89	66	1	4	R1
n2-second-positive	n2-sps-358	194680	360.051349434	1066782.16415	37230.366	4641.6535	51	4	1	P3
n2-second-positive	n2-sps-358	45730	360.051576283	1472.01876765	37230.366	3069.2465	42	4	1	QR23
n2-second-positive	n2-sps-358	64256	360.05297627	1039586.95482	37230.366	2044.3445	33	4	1	R3
n2-second-positive	n2-sps-358	90542	360.055199421	414.477872711	35447.3395	14414.2515	92	3	10	RQ21
n2-second-positive	n2-sps-358	83023	360.055899427	383.837233406	37230.366	4636.7275	53	4	1	PQ12
n2-second-positive	n2-sps-358	30425	360.057850385	5488492.66552	31630.588	7616.747	65	1	4	R2
n2-second-positive	n2-sps-358	52988	360.059717103	4689.15371421	35447.3395	2600.597	37	3	9	SR32
n2-second-positive	n2-sps-358	148322	360.060825475	463.18306351	37230.366	7133.0075	66	4	2	OP12
n2-second-positive	n2-sps-358	127581	360.065596092	2877.41690709	35447.3395	4602.0745	50	3	9	Q3
n2-second-positive	n2-sps-358	48953	360.068448152	4251.10486311	31630.588	6310.071	58	1	4	SR32
n2-second-positive	n2-sps-358	190665	360.068610202	4449005.23425	33572.1225	8434.4555	68	2	7	P3
n2-second-positive	n2-sps-358	62250	360.073452329	2487776.11288	35447.3395	3454.727	43	3	9	R3
n2-second-positive	n2-sps-358	118496	360.074781182	418.939328375	35447.3395	14415.3355	91	3	10	RQ32
n2-second-positive	n2-sps-358	6723	360.076933297	3737968.22165	35447.3395	14412.575	93	3	10	R1
n2-second-positive	n2-sps-358	58239	360.077957505	5486786.70512	31630.588	7618.989	64	1	4	R3
n2-second-positive	n2-sps-358	111021	360.078359411	399.138635292	37230.366	4639.57	52	4	1	PQ23
n2-second-positive	n2-sps-358	15823	360.078437199	2460.00436991	35447.3395	4596.405	52	3	9	QR12
n2-second-positive	n2-sps-358	136926	360.078819659	2539134.78469	35447.3395	6103.9835	60	3	10	P1
n2-second-positive	n2-sps-358	176210	360.080485638	458.867424564	37230.366	7135.226	65	4	2	OP23
n2-second-positive	n2-sps-358	78960	360.080706041	922.186406654	33572.1225	8429.976	70	2	7	PQ12
n2-second-positive	n2-sps-358	157596	360.083843572	1032.77321059	37230.366	2929.486	41	4	1	QP21
n2-second-positive	n2-sps-358	34677	360.088835212	3733317.97035	35447.3395	14414.2515	92	3	10	R2
n2-second-positive	n2-sps-358	149524	360.090799493	1303.11509385	29635.5885	11830.2865	81	0	1	QP21
n2-second-positive	n2-sps-358	106982	360.093632503	948.080448741	33572.1225	8432.5255	69	2	7	PQ23
n2-second-positive	n2-sps-358	164881	360.094637358	2539080.44494	35447.3395	6106.737	59	3	10	P2
n2-second-positive	n2-sps-358	88506	360.096141408	412.474213618	33572.1225	15961.4525	96	2	7	RQ21
n2-second-positive	n2-sps-358	43723	360.097554708	2414.32504043	35447.3395	4599.6095	51	3	9	QR23
n2-second-positive	n2-sps-358	92353	360.100141465	770.69774313	37230.366	1926.9135	33	4	1	RQ21
n2-second-positive	n2-sps-358	177405	360.103506249	1293.29725674	29635.5885	11832.089	80	0	1	QP32
n2-second-positive	n2-sps-358	116472	360.111312272	414.625205849	33572.1225	15962.7265	95	2	7	RQ32
n2-second-positive	n2-sps-358	62466	360.112038431	3736435.99791	35447.3395	14415.3355	91	3	10	R3
n2-second-positive	n2-sps-358	27172	360.117718132	3735.61413799	37230.366	1311.6815	27	4	1	SR21
n2-second-positive	n2-sps-358	4687	360.119890212	4019472.6656	33572.1225	15959.621	97	2	7	R1
n2-second-positive	n2-sps-358	192671	360.12055805	2538821.97968	35447.3395	6108.8025	58	3	10	P3
n2-second-positive	n2-sps-358	65490	360.121426892	918.558520472	29635.5885	11827.9245	82	0	1	Q1
n2-second-positive	n2-sps-358	185429	360.125129245	1037.01286658	37230.366	2932.2715	40	4	1	QP32
n2-second-positive	n2-sps-358	93591	360.126879946	1261.85370263	29635.5885	11830.2865	81	0	1	Q2
