255.271	6.11096
255.277	2.2561
255.284	2.45132
255.291	8.8246
255.297	34.4995
255.304	30.0651
255.31	4.79548
255.317	8.05132
255.324	8.00618
255.33	4.48058
255.337	12.5989
255.343	34.7144
255.35	22.0416
255.357	20.7385
255.363	17.4134
255.37	43.2466
255.376	13.4394
255.383	20.3975
255.389	22.9123
255.396	18.1674
255.403	15.8041
255.409	7.93575
255.416	10.1479
255.422	4.15242
255.429	8.50942
255.435	13.6772
255.442	4.13057
255.449	13.8075
255.455	24.6542
255.462	29.5348
255.468	8.97861
255.475	19.9142
255.481	4.82778
255.488	1.07379
255.495	5.06421
255.501	14.9829
255.508	12.9855
255.514	12.0388
255.521	12.5488
255.527	8.06297
255.534	12.4923
255.54	12.7849
255.547	5.18054
255.554	6.97028
255.56	21.1122
255.567	9.80301
255.573	-0.597422
255.58	-0.842172
255.586	0.210378
255.593	-2.22002
255.599	2.72961
255.606	15.6984
255.612	7.51254
255.619	4.26014
255.626	8.52446
255.632	24.5838
255.639	15.407
255.645	28.2663
255.652	22.1558
255.658	7.12426
255.665	0.636104
255.671	-1.16981
255.678	-1.152
255.684	2.31878
255.691	15.8216
255.697	6.32912
255.704	16.793
255.71	11.6417
255.717	10.1418
255.723	21.7862
255.73	19.8107
255.736	41.436
255.743	18.6724
255.75	11.3713
255.756	15.9346
255.763	22.3282
255.769	11.5749
255.776	22.4035
255.782	5.7953
255.789	5.90692
255.795	23.461
255.802	12.2723
255.808	10.2381
255.815	1.0225
255.821	10.203
255.828	34.8119
255.834	7.3458
255.841	0.151396
255.847	8.42235
255.854	5.84799
255.86	5.8904
255.867	0.107576
255.873	8.06537
255.88	2.56025
255.886	-2.11432
255.893	1.17629
255.899	-0.360258
255.906	6.47311
255.912	11.2469
255.919	7.73854
255.925	9.22906
255.932	-1.54173
255.938	5.28572
255.944	24.6275
255.951	0.705869
255.957	-1.52215
255.964	3.67012
255.97	4.39033
255.977	4.52798
255.983	-0.541956
255.99	8.37482
255.996	9.13535
256.003	3.21589
256.009	-1.28654
256.016	-0.21584
256.022	1.97757
256.029	-0.0627057
256.035	6.91043
256.042	7.92742
256.048	3.00388
256.054	-0.388831
256.061	1.87886
256.067	2.39755
256.074	10.3652
256.08	18.3659
256.087	7.15296
256.093	15.1888
256.1	16.8828
256.106	10.9635
256.113	3.76337
256.119	14.7212
256.125	15.5923
256.132	4.0416
256.138	1.94302
256.145	1.85146
256.151	3.26217
256.158	0.197185
256.164	-1.88962
256.171	10.7312
256.177	3.57426
256.183	-0.452708
256.19	-5.54562
256.196	-1.51643
256.203	-4.98071
256.209	-3.85723
256.216	-3.56095
256.222	-4.47098
256.228	3.345
256.235	-3.71373
256.241	4.00183
256.248	3.25857
256.254	-1.52778
256.261	-2.411
256.267	11.5122
256.273	38.0823
256.28	35.6598
256.286	7.6021
256.293	7.8521
256.299	10.234
256.306	-3.08308
256.312	5.23411
256.318	8.85561
256.325	6.23382
256.331	6.65375
256.338	20.2664
256.344	11.0331
256.35	8.50839
256.357	3.36487
256.363	3.37146
256.37	3.59255
256.376	14.1439
256.382	13.9125
256.389	-0.333887
256.395	-4.25214
256.402	-5.77046
256.408	-4.51881
256.414	1.29795
256.421	26.4872
256.427	5.19037
256.434	9.02165
256.44	1.74478
256.446	5.95575
256.453	-4.10962
256.459	0.342335
256.466	-4.13618
